ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Year_Dt_Customer,Total_Days_Relationship,Is_Recency_gt_30,Total_Mnt,Total_Mnt_Per_Total_Days_Relationship,Pct_MntFruits,Pct_MntMeatProducts,Pct_MntFishProducts,Pct_MntSweetProducts,Pct_MntWines,Max_Mnt_Type,NumDealsPurchases_Per_Total_Days_Relationship,Total_Purchases,Total_Purchases_Per_Total_Days_Relationship,Pct_NumWebPurchases,Pct_NumCatalogPurchases,Pct_NumStorePurchases,Max_Purchase_Sales_Channel,Pct_NumDealsPurchase,Pct_MntGoldProds,Frequency+Monetary,RFM_Quadrant,RFM_
2176,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,2013,956,True,1610,1.684100418410042,0.0099378881987577,0.168944099378882,0.0645962732919254,0.0,0.7565217391304347,MntWines,0.002092050209205,14,0.0146443514644351,0.3571428571428571,0.2142857142857142,0.4285714285714285,NumStorePurchases,0.1428571428571428,0.0496894409937888,0.029036214110517867,Manter,Fidelizar
9265,1953,Graduation,Married,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,2013,1087,True,1313,1.2079116835326589,0.0487433358720487,0.1363290175171363,0.1012947448591013,0.0091393754760091,0.7044935262757045,MntWines,0.0018399264029438,19,0.0174793008279668,0.4736842105263157,0.2105263157894736,0.3157894736842105,NumWebPurchases,0.1052631578947368,0.0586443259710586,0.03445994292360422,Reconquistar,Pouco potencial
8867,1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,2012,1218,True,1954,1.6042692939244665,0.0685772773797338,0.3930399181166837,0.0767656090071648,0.0194472876151484,0.4421699078812692,MntWines,0.0008210180623973,19,0.01559934318555,0.2105263157894736,0.5263157894736842,0.2631578947368421,NumCatalogPurchases,0.0526315789473684,0.0880245649948822,0.030898242863218153,Reconquistar,Pouco potencial
8932,1969,Master,Together,65176.0,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,2012,1159,True,1461,1.260569456427955,0.0191649555099247,0.1252566735112936,0.1505817932922655,0.0479123887748117,0.6570841889117043,MntWines,0.0034512510785159,21,0.0181190681622088,0.4285714285714285,0.2857142857142857,0.2857142857142857,NumWebPurchases,0.1904761904761904,0.0479123887748117,0.03572464046556958,Reconquistar,Pouco potencial
10236,1975,Master,Single,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,837,True,51,0.060931899641577,0.0588235294117647,0.4901960784313725,0.1176470588235294,0.0196078431372549,0.3137254901960784,MntMeatProducts,0.002389486260454,5,0.005973715651135,0.4,0.0,0.6,NumStorePurchases,0.4,0.2549019607843137,0.010880696364567321,Pouco potencial,Pouco potencial
6340,1985,Graduation,Single,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,2013,796,True,15,0.0188442211055276,0.2,0.4666666666666667,0.0,0.1333333333333333,0.2,MntMeatProducts,0.0025125628140703,4,0.0050251256281407,0.25,0.0,0.75,NumStorePurchases,0.5,0.7333333333333333,0.007934408886537944,Pouco potencial,Pouco potencial
10089,1974,Graduation,Divorced,102692.0,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,2013,1001,False,964,0.9630369630369632,0.1535269709543568,0.4605809128630705,0.0331950207468879,0.1784232365145228,0.1742738589211618,MntMeatProducts,0.0009990009990009,28,0.0279720279720279,0.2142857142857142,0.3214285714285714,0.4642857142857143,NumStorePurchases,0.0357142857142857,0.1535269709543568,0.054364989848860686,Manter,Manter
2227,1958,2n Cycle,Together,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,2012,1196,True,185,0.1546822742474916,0.254054054054054,0.2810810810810811,0.1135135135135135,0.1081081081081081,0.2432432432432432,MntMeatProducts,0.0016722408026755,9,0.0075250836120401,0.3333333333333333,0.1111111111111111,0.5555555555555556,NumStorePurchases,0.2222222222222222,0.1351351351351351,0.01435196358997339,Pouco potencial,Pouco potencial
10992,1967,Graduation,Together,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,2012,1220,True,1118,0.9163934426229507,0.0250447227191413,0.315742397137746,0.0402504472271914,0.0375670840787119,0.5813953488372093,MntWines,0.0040983606557377,21,0.0172131147540983,0.1904761904761904,0.2857142857142857,0.5238095238095238,NumStorePurchases,0.238095238095238,0.0268336314847942,0.03379150534693925,Reconquistar,Pouco potencial
5304,1974,PhD,Single,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,2012,1175,True,32,0.0272340425531914,0.0,0.25,0.0,0.0,0.75,MntWines,0.0017021276595744,4,0.0034042553191489,0.25,0.0,0.75,NumStorePurchases,0.5,0.03125,0.006052009456264716,Fidelizar,Fidelizar
309,1961,PhD,Together,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,2012,1172,True,1080,0.9215017064846416,0.0194444444444444,0.1092592592592592,0.012037037037037,0.0092592592592592,0.85,MntWines,0.0025597269624573,16,0.0136518771331058,0.5,0.1875,0.3125,NumWebPurchases,0.1875,0.0194444444444444,0.02690515931342019,Manter,Fidelizar
3406,1964,Graduation,Single,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,2012,1166,True,310,0.2658662092624357,0.1064516129032258,0.2806451612903226,0.0903225806451612,0.0774193548387096,0.4451612903225806,MntWines,0.0034305317324185,12,0.0102915951972555,0.25,0.1666666666666666,0.5833333333333334,NumStorePurchases,0.3333333333333333,0.0387096774193548,0.019816114976082023,Pouco potencial,Pouco potencial
2661,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,2013,941,True,34,0.0361317747077577,0.1176470588235294,0.0588235294117647,0.2941176470588235,0.1764705882352941,0.3529411764705882,MntWines,0.004250797024442,6,0.0063761955366631,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.6666666666666666,0.2941176470588235,0.010839532412327275,Pouco potencial,Pouco potencial
3153,1957,PhD,Single,40737.0,2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2013,754,False,15,0.019893899204244,0.0,0.2666666666666666,0.0,0.0,0.7333333333333333,MntWines,0.0013262599469496,3,0.0039787798408488,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.1333333333333333,0.0066312997347480005,Fidelizar,Fidelizar
10264,1979,Graduation,Divorced,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,2012,1178,True,18,0.0152801358234295,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.1666666666666666,0.0555555555555555,MntMeatProducts,0.0016977928692699,4,0.0033955857385398,0.25,0.25,0.5,NumStorePurchases,0.5,0.7222222222222222,0.005556413026701517,Pouco potencial,Pouco potencial
1184,1968,PhD,Divorced,69674.0,0,2,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,2013,954,True,821,0.860587002096436,0.0499390986601705,0.2618757612667479,0.0133982947624847,0.0,0.6747868453105969,MntWines,0.0031446540880503,22,0.0230607966457023,0.4545454545454545,0.0909090909090909,0.4545454545454545,NumWebPurchases,0.1363636363636363,0.0292326431181485,0.044917945542399966,Manter,Fidelizar
4200,1970,Master,Married,44159.0,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,2014,563,True,268,0.4760213143872113,0.0074626865671641,0.2313432835820895,0.0895522388059701,0.0485074626865671,0.6231343283582089,MntWines,0.0071047957371225,11,0.019538188277087,0.3636363636363636,0.0909090909090909,0.5454545454545454,NumStorePurchases,0.3636363636363636,0.0261194029850746,0.03753573088357933,Reconquistar,Pouco potencial
9396,1978,PhD,Married,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,2012,1134,True,20,0.0176366843033509,0.0,0.3,0.2,0.05,0.45,MntWines,0.0008818342151675,3,0.0026455026455026,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.25,0.004600874166091486,Fidelizar,Fidelizar
2387,1952,Master,Together,43776.0,1,1,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,2013,1062,False,255,0.2401129943502825,0.0078431372549019,0.2784313725490196,0.0117647058823529,0.0078431372549019,0.6941176470588235,MntWines,0.0056497175141242,11,0.0103578154425612,0.4545454545454545,0.1818181818181818,0.3636363636363636,NumWebPurchases,0.5454545454545454,0.0784313725490196,0.01985896945754215,Fidelizar,Fidelizar
6690,1966,Master,Married,38179.0,1,1,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,2013,1023,False,70,0.0684261974584555,0.0571428571428571,0.3142857142857143,0.0571428571428571,0.0285714285714285,0.5428571428571428,MntWines,0.0039100684261974,7,0.0068426197458455,0.4285714285714285,0.1428571428571428,0.4285714285714285,NumWebPurchases,0.5714285714285714,0.2857142857142857,0.01244112681062819,Fidelizar,Fidelizar
1225,1963,Graduation,Married,80124.0,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,2014,554,True,1254,2.2635379061371843,0.0669856459330143,0.3173843700159489,0.1634768740031898,0.0669856459330143,0.3851674641148325,MntWines,0.0018050541516245,18,0.0324909747292418,0.1666666666666666,0.3888888888888889,0.4444444444444444,NumStorePurchases,0.0555555555555555,0.1921850079744816,0.06406239356992015,Manter,Manter
9703,1970,PhD,Married,38097.0,1,1,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,2012,1173,True,115,0.0980392156862745,0.017391304347826,0.3043478260869565,0.0,0.008695652173913,0.6695652173913044,MntWines,0.0034100596760443,7,0.0059676044330775,0.4285714285714285,0.2857142857142857,0.2857142857142857,NumWebPurchases,0.5714285714285714,0.6,0.011250401800064147,Pouco potencial,Pouco potencial
291,1970,Graduation,Married,72940.0,0,0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,2013,926,False,865,0.9341252699784016,0.0855491329479768,0.3445086705202312,0.1872832369942196,0.1722543352601156,0.2104046242774566,MntMeatProducts,0.0010799136069114,12,0.0129589632829373,0.25,0.25,0.5,NumStorePurchases,0.0833333333333333,0.1341040462427745,0.025563291310697296,Manter,Fidelizar
4557,1970,Graduation,Together,22070.0,1,0,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,2013,819,False,46,0.0561660561660561,0.1521739130434782,0.4130434782608695,0.1739130434782608,0.0434782608695652,0.217391304347826,MntMeatProducts,0.0024420024420024,6,0.0073260073260073,0.3333333333333333,0.3333333333333333,0.3333333333333333,NumWebPurchases,0.3333333333333333,0.4565217391304347,0.012961397576782151,Fidelizar,Fidelizar
2379,1953,Graduation,Single,69267.0,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,2012,1196,True,1489,1.2449832775919731,0.0295500335795836,0.3351242444593687,0.06380120886501,0.0490261920752182,0.5224983210208194,MntWines,0.0016722408026755,12,0.0100334448160535,0.25,0.3333333333333333,0.4166666666666667,NumStorePurchases,0.1666666666666666,0.0980523841504365,0.01990646146716011,Fidelizar,Fidelizar
5726,1983,Master,Single,31788.0,1,0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,2014,652,False,54,0.0828220858895705,0.1296296296296296,0.4259259259259259,0.0,0.1481481481481481,0.2962962962962963,MntMeatProducts,0.004601226993865,7,0.0107361963190184,0.4285714285714285,0.0,0.5714285714285714,NumStorePurchases,0.4285714285714285,0.1111111111111111,0.019008347581212906,Fidelizar,Fidelizar
3066,1975,PhD,Together,61905.0,0,1,2014-02-04,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,2014,696,False,218,0.3132183908045977,0.0,0.1972477064220183,0.0275229357798165,0.0091743119266055,0.7660550458715596,MntWines,0.0028735632183908,10,0.014367816091954,0.4,0.2,0.4,NumWebPurchases,0.2,0.0596330275229357,0.02747529743899976,Manter,Fidelizar
6336,1960,Graduation,Married,29315.0,1,1,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,2014,635,True,44,0.0692913385826771,0.0454545454545454,0.3181818181818182,0.1818181818181818,0.1590909090909091,0.2954545454545454,MntMeatProducts,0.0062992125984251,6,0.0094488188976377,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.6666666666666666,0.0909090909090909,0.01662992125984237,Pouco potencial,Pouco potencial
10967,1963,Graduation,Divorced,33378.0,1,1,2013-02-06,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,2013,1059,True,89,0.0840415486307837,0.0674157303370786,0.449438202247191,0.0337078651685393,0.0786516853932584,0.3707865168539326,MntMeatProducts,0.0028328611898017,6,0.0056657223796034,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.5,0.1123595505617977,0.010615774563888474,Fidelizar,Fidelizar
2304,1963,PhD,Together,66313.0,0,1,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,2013,837,True,763,0.911589008363202,0.0091743119266055,0.1297509829619921,0.0131061598951507,0.0288335517693315,0.8191349934469201,MntWines,0.002389486260454,21,0.025089605734767,0.2857142857142857,0.1428571428571428,0.5714285714285714,NumStorePurchases,0.0952380952380952,0.0091743119266055,0.04883512544802862,Reconquistar,Reconquistar
3445,1956,Graduation,Single,60714.0,0,0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,2013,1079,True,795,0.736793327154773,0.2037735849056604,0.2817610062893081,0.1270440251572327,0.1157232704402515,0.2716981132075471,MntMeatProducts,0.0018535681186283,21,0.0194624652455977,0.3333333333333333,0.1904761904761904,0.4761904761904761,NumStorePurchases,0.0952380952380952,0.2037735849056604,0.03792318595649553,Reconquistar,Pouco potencial
7828,1981,Master,Together,77882.0,0,0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,2014,611,False,803,1.3142389525368248,0.1606475716064757,0.4931506849315068,0.2341220423412204,0.0273972602739726,0.0846824408468244,MntMeatProducts,0.0016366612111292,11,0.0180032733224222,0.2727272727272727,0.2727272727272727,0.4545454545454545,NumStorePurchases,0.0909090909090909,0.0186799501867995,0.035519971690184345,Manter,Fidelizar
3762,1986,PhD,Single,69867.0,0,0,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,2013,1004,False,871,0.8675298804780877,0.0,0.5878300803673938,0.0378874856486796,0.1492537313432835,0.2250287026406429,MntMeatProducts,0.0009960159362549,16,0.0159362549800796,0.1875,0.3125,0.5,NumStorePurchases,0.0625,0.0619977037887485,0.031297583061216085,Manter,Fidelizar
4391,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,2013,985,True,777,0.7888324873096447,0.0193050193050193,0.1287001287001287,0.0257400257400257,0.009009009009009,0.8172458172458172,MntWines,0.0010152284263959,21,0.0213197969543147,0.4285714285714285,0.1428571428571428,0.4285714285714285,NumWebPurchases,0.0476190476190476,0.1685971685971685,0.04151749933208652,Reconquistar,Pouco potencial
4669,1981,Basic,Married,24480.0,1,0,2013-02-11,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,2013,1054,True,85,0.0806451612903225,0.2235294117647059,0.1058823529411764,0.3294117647058823,0.2941176470588235,0.0470588235294117,MntFishProducts,0.0028462998102466,7,0.0066413662239089,0.4285714285714285,0.0,0.5714285714285714,NumStorePurchases,0.4285714285714285,0.2,0.012272089761570796,Fidelizar,Fidelizar
10144,1976,Graduation,Together,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,2012,1163,True,394,0.3387790197764402,0.0177664974619289,0.2005076142131979,0.0,0.0279187817258883,0.7538071065989848,MntWines,0.0017196904557179,14,0.0120378331900257,0.5714285714285714,0.1428571428571428,0.2857142857142857,NumWebPurchases,0.1428571428571428,0.4619289340101523,0.023249540572892777,Pouco potencial,Pouco potencial
8652,1946,Graduation,Together,37760.0,0,0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,2012,1218,False,289,0.2372742200328407,0.0173010380622837,0.1314878892733564,0.5190311418685121,0.0415224913494809,0.2906574394463668,MntFishProducts,0.0016420361247947,11,0.0090311986863711,0.3636363636363636,0.0909090909090909,0.5454545454545454,NumStorePurchases,0.1818181818181818,0.0968858131487889,0.017400109469074984,Fidelizar,Fidelizar
1672,1974,PhD,Together,65640.0,0,1,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,2014,671,True,395,0.5886736214605067,0.0177215189873417,0.3772151898734177,0.050632911392405,0.0379746835443038,0.5164556962025316,MntWines,0.0014903129657228,14,0.0208643815201192,0.3571428571428571,0.0714285714285714,0.5714285714285714,NumStorePurchases,0.0714285714285714,0.1670886075949367,0.04030039462321313,Reconquistar,Pouco potencial
8962,1975,Master,Married,44319.0,1,1,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,2014,624,False,34,0.0544871794871794,0.0,0.2352941176470588,0.0,0.0,0.7647058823529411,MntWines,0.0032051282051282,5,0.0080128205128205,0.4,0.0,0.6,NumStorePurchases,0.4,0.088235294117647,0.013971071663379334,Fidelizar,Fidelizar
9974,1974,Graduation,Married,30631.0,1,0,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,2013,903,True,50,0.0553709856035437,0.12,0.4,0.08,0.1,0.3,MntMeatProducts,0.0011074197120708,6,0.0066445182724252,0.5,0.1666666666666666,0.3333333333333333,NumWebPurchases,0.1666666666666666,0.4,0.011865211200759295,Pouco potencial,Pouco potencial
10983,1952,Graduation,Together,75278.0,0,0,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,2013,1067,False,856,0.8022492970946579,0.1144859813084112,0.2686915887850467,0.175233644859813,0.0864485981308411,0.3551401869158878,MntWines,0.0009372071227741,22,0.0206185567010309,0.2727272727272727,0.1363636363636363,0.5909090909090909,NumStorePurchases,0.0454545454545454,0.0864485981308411,0.04020383721203292,Manter,Fidelizar
8148,1956,Master,Together,50898.0,1,1,2013-01-08,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0,2013,1088,True,724,0.6654411764705882,0.0386740331491712,0.3342541436464088,0.0759668508287292,0.1574585635359116,0.393646408839779,MntWines,0.0119485294117647,20,0.0183823529411764,0.3,0.1,0.6,NumStorePurchases,0.65,0.18646408839779,0.035776407337128266,Reconquistar,Pouco potencial
10102,1966,Graduation,Widow,79946.0,0,0,2014-05-12,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,2014,599,False,1450,2.4207011686143574,0.1262068965517241,0.3896551724137931,0.1144827586206896,0.0972413793103448,0.2724137931034482,MntMeatProducts,0.001669449081803,21,0.0350584307178631,0.238095238095238,0.5238095238095238,0.238095238095238,NumCatalogPurchases,0.0476190476190476,0.0193103448275862,0.06911587293120529,Manter,Manter
4697,1949,Master,Divorced,35416.0,0,0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,2013,932,True,339,0.3637339055793991,0.0088495575221238,0.2389380530973451,0.0117994100294985,0.0088495575221238,0.7315634218289085,MntWines,0.0032188841201716,13,0.0139484978540772,0.5384615384615384,0.0769230769230769,0.3846153846153846,NumWebPurchases,0.2307692307692307,0.1504424778761062,0.026866708934841884,Reconquistar,Pouco potencial
9262,1984,2n Cycle,Together,32414.0,0,0,2013-07-04,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0,2013,911,False,40,0.0439077936333699,0.15,0.125,0.0,0.225,0.5,MntWines,0.0010976948408342,4,0.0043907793633369,0.25,0.0,0.75,NumStorePurchases,0.25,0.3,0.007983235206067106,Fidelizar,Fidelizar
7254,1969,Graduation,Together,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,2013,735,True,123,0.1673469387755102,0.0,0.4552845528455284,0.1626016260162601,0.065040650406504,0.3170731707317073,MntMeatProducts,0.0040816326530612,7,0.0095238095238095,0.4285714285714285,0.1428571428571428,0.4285714285714285,NumWebPurchases,0.4285714285714285,0.1138211382113821,0.018021978021977983,Pouco potencial,Pouco potencial
4543,1980,Graduation,Married,82497.0,0,0,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0,2012,1157,True,1716,1.4831460674157304,0.0751748251748251,0.3339160839160839,0.1258741258741259,0.0122377622377622,0.4527972027972028,MntWines,0.0008643042350907,18,0.0155574762316335,0.1111111111111111,0.3888888888888889,0.5,NumStorePurchases,0.0555555555555555,0.1182983682983683,0.03079195987714312,Manter,Fidelizar
4927,1971,Graduation,Together,16626.0,2,0,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0,2014,716,True,55,0.0768156424581005,0.0545454545454545,0.4,0.3818181818181818,0.0181818181818181,0.1454545454545454,MntMeatProducts,0.0041899441340782,6,0.0083798882681564,0.5,0.0,0.5,NumWebPurchases,0.5,0.2363636363636363,0.015111273926183675,Pouco potencial,Pouco potencial
10451,1965,Graduation,Together,29672.0,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,2013,1025,False,17,0.0165853658536585,0.0588235294117647,0.1764705882352941,0.0,0.2352941176470588,0.5294117647058824,MntWines,0.0009756097560975,3,0.0029268292682926,0.0,0.0,1.0,NumStorePurchases,0.3333333333333333,0.4705882352941176,0.00497560975609744,Fidelizar,Fidelizar
2926,1952,Master,Together,55951.0,0,1,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0,2012,1226,True,1334,1.0880913539967374,0.0,0.0599700149925037,0.0,0.0097451274362818,0.9302848575712144,MntWines,0.0024469820554649,20,0.0163132137030995,0.15,0.3,0.55,NumStorePurchases,0.15,0.0299850074962518,0.03214450085662442,Reconquistar,Pouco potencial
2874,1988,2n Cycle,Divorced,35388.0,1,0,2013-03-07,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,1030,False,24,0.0233009708737864,0.1666666666666666,0.2916666666666667,0.1666666666666666,0.125,0.25,MntMeatProducts,0.0009708737864077,4,0.003883495145631,0.25,0.0,0.75,NumStorePurchases,0.25,0.3333333333333333,0.006657420249653159,Fidelizar,Fidelizar
9738,1986,Master,Together,42386.0,1,0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,2013,1083,True,89,0.0821791320406278,0.0449438202247191,0.1797752808988764,0.0,0.0449438202247191,0.7303370786516854,MntWines,0.0009233610341643,6,0.0055401662049861,0.5,0.0,0.5,NumWebPurchases,0.1666666666666666,0.1235955056179775,0.01038052194197396,Fidelizar,Fidelizar
7119,1982,Graduation,Single,68627.0,0,0,2013-01-12,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,3,11,0,2013,1084,True,787,0.7260147601476015,0.0190597204574332,0.3341804320203304,0.0762388818297331,0.0686149936467598,0.5019059720457433,MntWines,0.0009225092250922,11,0.0101476014760147,0.1818181818181818,0.2727272727272727,0.5454545454545454,NumStorePurchases,0.0909090909090909,0.048284625158831,0.020015444515347293,Fidelizar,Fidelizar
